gutenberg_id,text
1514,"You must say paragon: a paramour is, God bless us, a thing of"
1514,naught.
1514,
1514,[Enter SNUG.]
1514,
1514,SNUG
1514,"Masters, the duke is coming from the temple; and there is"
1514,two or three lords and ladies more married: if our sport had gone
1514,"forward, we had all been made men."
1514,
1514,FLUTE
1514,O sweet bully Bottom! Thus hath he lost sixpence a day
1514,during his life; he could not have 'scaped sixpence a-day; an
1514,"the duke had not given him sixpence a-day for playing Pyramus,"
1514,I'll be hanged; he would have deserved it: sixpence a-day in
1514,"Pyramus, or nothing."
1514,
1514,[Enter BOTTOM.]
1514,
1514,BOTTOM
1514,Where are these lads? where are these hearts?
1514,
1514,QUINCE
1514,Bottom!--O most courageous day! O most happy hour!
1514,
1514,BOTTOM
1514,"Masters, I am to discourse wonders: but ask me not"
1514,"what; for if I tell you, I am not true Athenian. I will tell you"
1514,"everything, right as it fell out."
1514,
1514,QUINCE
1514,"Let us hear, sweet Bottom."
1514,
1514,BOTTOM
1514,"Not a word of me. All that I will tell you is, that the"
1514,duke hath dined. Get your apparel together; good strings to
1514,"your beards, new ribbons to your pumps; meet presently at the"
1514,palace; every man look over his part; for the short and the long
1514,"is, our play is preferred. In any case, let Thisby have clean"
1514,"linen; and let not him that plays the lion pare his nails, for"
1514,"they shall hang out for the lion's claws. And, most dear actors,"
1514,"eat no onions nor garlick, for we are to utter sweet breath; and"
1514,I do not doubt but to hear them say it is a sweet comedy. No more
1514,words: away! go; away!
1514,
1514,[Exeunt.]
1514,
1514,
1514,
1514,ACT V
1514,
1514,SCENE I. Athens. An Apartment in the Palace of THESEUS.
1514,
1514,"[Enter THESEUS, HIPPOLYTA, PHILOSTRATE, Lords, and Attendants.]"
1514,
1514,HIPPOLYTA
1514,"'Tis strange, my Theseus, that these lovers speak of."
1514,
1514,THESEUS
1514,More strange than true. I never may believe
1514,"These antique fables, nor these fairy toys."
1514,"Lovers and madmen have such seething brains,"
1514,"Such shaping fantasies, that apprehend"
1514,More than cool reason ever comprehends.
1514,"The lunatic, the lover, and the poet"
1514,Are of imagination all compact:
1514,One sees more devils than vast hell can hold;
1514,"That is the madman: the lover, all as frantic,"
1514,Sees Helen's beauty in a brow of Egypt:
1514,"The poet's eye, in a fine frenzy rolling,"
1514,"Doth glance from heaven to earth, from earth to heaven;"
1514,And as imagination bodies forth
1514,"The forms of things unknown, the poet's pen"
1514,"Turns them to shapes, and gives to airy nothing"
1514,A local habitation and a name.
1514,"Such tricks hath strong imagination,"
1514,"That, if it would but apprehend some joy,"
1514,It comprehends some bringer of that joy;
1514,"Or in the night, imagining some fear,"
1514,How easy is a bush supposed a bear?
1514,
1514,HIPPOLYTA
1514,"But all the story of the night told over,"
1514,"And all their minds transfigur'd so together,"
1514,"More witnesseth than fancy's images,"
1514,And grows to something of great constancy;
1514,"But, howsoever, strange and admirable."
1514,
1514,"[Enter LYSANDER, DEMETRIUS, HERMIA, and HELENA.]"
1514,
1514,THESEUS
1514,"Here come the lovers, full of joy and mirth.--"
1514,"Joy, gentle friends! joy and fresh days of love"
1514,Accompany your hearts!
1514,
1514,LYSANDER
1514,                       More than to us
1514,"Wait in your royal walks, your board, your bed!"
1514,
1514,THESEUS
1514,"Come now; what masques, what dances shall we have,"
1514,To wear away this long age of three hours
1514,Between our after-supper and bed-time?
1514,Where is our usual manager of mirth?
1514,What revels are in hand? Is there no play
1514,To ease the anguish of a torturing hour?
1514,Call Philostrate.
1514,
1514,PHILOSTRATE
1514,"                  Here, mighty Theseus."
1514,
1514,THESEUS
1514,"Say, what abridgment have you for this evening?"
1514,What masque? what music? How shall we beguile
1514,"The lazy time, if not with some delight?"
1514,
1514,PHILOSTRATE
1514,There is a brief how many sports are ripe;
1514,Make choice of which your highness will see first.
1514,
1514,[Giving a paper.]
1514,
1514,THESEUS
1514,[Reads.]
1514,"  'The battle with the Centaurs, to be sung"
1514,  By an Athenian eunuch to the harp.'
1514,"We'll none of that: that have I told my love,"
1514,In glory of my kinsman Hercules.
1514,"  'The riot of the tipsy Bacchanals,"
1514,  Tearing the Thracian singer in their rage.'
1514,"That is an old device, and it was play'd"
1514,When I from Thebes came last a conqueror.
1514,  'The thrice three Muses mourning for the death
1514,"  Of learning, late deceas'd in beggary.'"
1514,"That is some satire, keen and critical,"
1514,Not sorting with a nuptial ceremony.
1514,  'A tedious brief scene of young Pyramus
1514,  And his love Thisbe; very tragical mirth.'
1514,Merry and tragical! tedious and brief!
1514,That is hot ice and wondrous strange snow.
1514,How shall we find the concord of this discord?
1514,
1514,PHILOSTRATE
1514,"A play there is, my lord, some ten words long,"
1514,Which is as brief as I have known a play;
1514,"But by ten words, my lord, it is too long,"
1514,Which makes it tedious: for in all the play
1514,"There is not one word apt, one player fitted:"
1514,"And tragical, my noble lord, it is;"
1514,For Pyramus therein doth kill himself:
1514,"Which when I saw rehears'd, I must confess,"
1514,Made mine eyes water; but more merry tears
1514,The passion of loud laughter never shed.
1514,
1514,THESEUS
1514,What are they that do play it?
1514,
1514,PHILOSTRATE
1514,"Hard-handed men that work in Athens here,"
1514,Which never labour'd in their minds till now;
1514,And now have toil'd their unbreath'd memories
1514,With this same play against your nuptial.
1514,
1514,THESEUS
1514,And we will hear it.
1514,
1514,PHILOSTRATE
1514,"                     No, my noble lord,"
1514,"It is not for you: I have heard it over,"
1514,"And it is nothing, nothing in the world;"
1514,"Unless you can find sport in their intents,"
1514,"Extremely stretch'd and conn'd with cruel pain,"
1514,To do you service.
1514,
1514,THESEUS
1514,                   I will hear that play;
1514,For never anything can be amiss
1514,When simpleness and duty tender it.
1514,"Go, bring them in: and take your places, ladies."
1514,
1514,[Exit PHILOSTRATE.]
1514,
1514,HIPPOLYTA
1514,"I love not to see wretchedness o'er-charged,"
1514,And duty in his service perishing.
1514,
1514,THESEUS
1514,"Why, gentle sweet, you shall see no such thing."
1514,
1514,HIPPOLYTA
1514,He says they can do nothing in this kind.
1514,
1514,THESEUS
1514,"The kinder we, to give them thanks for nothing."
1514,Our sport shall be to take what they mistake:
1514,"And what poor duty cannot do,"
1514,"Noble respect takes it in might, not merit."
1514,"Where I have come, great clerks have purposed"
1514,To greet me with premeditated welcomes;
1514,"Where I have seen them shiver and look pale,"
1514,"Make periods in the midst of sentences,"
1514,"Throttle their practis'd accent in their fears,"
1514,"And, in conclusion, dumbly have broke off,"
1514,"Not paying me a welcome. Trust me, sweet,"
1514,Out of this silence yet I pick'd a welcome;
1514,And in the modesty of fearful duty
1514,I read as much as from the rattling tongue
1514,Of saucy and audacious eloquence.
1514,"Love, therefore, and tongue-tied simplicity"
1514,In least speak most to my capacity.
1514,
1514,[Enter PHILOSTRATE.]
1514,
1514,PHILOSTRATE
1514,"So please your grace, the prologue is address'd."
1514,
1514,THESEUS
1514,Let him approach.
1514,
1514,[Flourish of trumpets. Enter PROLOGUE.]
1514,
1514,PROLOGUE
1514,"'If we offend, it is with our good will."
1514,"  That you should think, we come not to offend,"
1514,"But with good will.  To show our simple skill,"
1514,  That is the true beginning of our end.
1514,"Consider then, we come but in despite."
1514,"  We do not come, as minding to content you,"
1514,Our true intent is.  All for your delight
1514,"  We are not here.  That you should here repent you,"
1514,"The actors are at hand: and, by their show,"
1514,"You shall know all that you are like to know,'"
1514,
1514,THESEUS
1514,This fellow doth not stand upon points.
1514,
1514,LYSANDER
1514,He hath rid his prologue like a rough colt; he knows
1514,"not the stop. A good moral, my lord: it is not enough to speak,"
1514,but to speak true.
1514,
1514,HIPPOLYTA
1514,Indeed he hath played on this prologue like a child
1514,"on a recorder; a sound, but not in government."
1514,
1514,THESEUS
1514,"His speech was like a tangled chain; nothing impaired, but all"
1514,disordered. Who is next?
1514,
1514,"[Enter PYRAMUS and THISBE, WALL, MOONSHINE, and LION, as in dumb"
1514,show.]
1514,
1514,PROLOGUE
1514,"Gentles, perchance you wonder at this show;"
1514,"  But wonder on, till truth make all things plain."
1514,"This man is Pyramus, if you would know;"
1514,  This beauteous lady Thisby is certain.
1514,"This man, with lime and rough-cast, doth present"
1514,"  Wall, that vile Wall which did these lovers sunder;"
1514,"And through Wall's chink, poor souls, they are content"
1514,"  To whisper, at the which let no man wonder."
1514,"This man, with lanthorn, dog, and bush of thorn,"
1514,"  Presenteth Moonshine: for, if you will know,"
1514,By moonshine did these lovers think no scorn
1514,"  To meet at Ninus' tomb, there, there to woo."
1514,"This grisly beast, which by name Lion hight,"
1514,"The trusty Thisby, coming first by night,"
1514,"Did scare away, or rather did affright;"
1514,"And as she fled, her mantle she did fall;"
1514,  Which Lion vile with bloody mouth did stain:
1514,"Anon comes Pyramus, sweet youth, and tall,"
1514,  And finds his trusty Thisby's mantle slain;
1514,"Whereat with blade, with bloody blameful blade,"
1514,  He bravely broach'd his boiling bloody breast;
1514,"And Thisby, tarrying in mulberry shade,"
1514,"  His dagger drew, and died. For all the rest,"
1514,"Let Lion, Moonshine, Wall, and lovers twain,"
1514,At large discourse while here they do remain.
1514,
1514,"[Exeunt PROLOGUE, THISBE, LION, and MOONSHINE.]"
1514,
1514,THESEUS
1514,I wonder if the lion be to speak.
1514,
1514,DEMETRIUS
1514,"No wonder, my lord: one lion may, when many asses do."
1514,
1514,WALL
1514,In this same interlude it doth befall
1514,"That I, one Snout by name, present a wall:"
1514,And such a wall as I would have you think
1514,"That had in it a crannied hole or chink,"
1514,"Through which the lovers, Pyramus and Thisby,"
1514,Did whisper often very secretly.
1514,"This loam, this rough-cast, and this stone, doth show"
1514,That I am that same wall; the truth is so:
1514,"And this the cranny is, right and sinister,"
1514,Through which the fearful lovers are to whisper.
1514,
1514,THESEUS
1514,Would you desire lime and hair to speak better?
1514,
1514,DEMETRIUS
1514,It is the wittiest partition that ever I heard
1514,"discourse, my lord."
1514,
1514,THESEUS
1514,Pyramus draws near the wall; silence.
1514,
1514,[Enter PYRAMUS.]
1514,
1514,PYRAMUS
1514,O grim-look'd night! O night with hue so black!
1514,"  O night, which ever art when day is not!"
1514,"O night, O night, alack, alack, alack,"
1514, I fear my Thisby's promise is forgot!--
1514,"And thou, O wall, O sweet, O lovely wall,"
1514, That stand'st between her father's ground and mine;
1514,"Thou wall, O wall, O sweet and lovely wall,"
1514,"  Show me thy chink, to blink through with mine eyne."
1514,
1514,[WALL holds up his fingers.]
1514,
1514,"Thanks, courteous wall: Jove shield thee well for this!"
1514,  But what see what see I? No Thisby do I see.
1514,"O wicked wall, through whom I see no bliss,"
1514,  Curs'd be thy stones for thus deceiving me!
1514,
1514,THESEUS
1514,"The wall, methinks, being sensible, should curse again."
1514,
1514,PYRAMUS
1514,"No, in truth, sir, he should not. 'Deceiving me' is"
1514,"Thisby's cue: she is to enter now, and I am to spy her through"
1514,the wall. You shall see it will fall pat as I told you.--Yonder
1514,she comes.
1514,
1514,[Enter THISBE.]
1514,
1514,THISBE
1514,"O wall, full often hast thou heard my moans,"
1514,  For parting my fair Pyramus and me:
1514,My cherry lips have often kiss'd thy stones:
1514,  Thy stones with lime and hair knit up in thee.
1514,
1514,PYRAMUS
1514,"I see a voice; now will I to the chink,"
1514,To spy an I can hear my Thisby's face.
1514,Thisby!
1514,
1514,THISBE
1514,"        My love! thou art my love, I think."
1514,
1514,PYRAMUS
1514,"Think what thou wilt, I am thy lover's grace;"
1514,And like Limander am I trusty still.
1514,
1514,THISBE
1514,"And I like Helen, till the fates me kill."
1514,
1514,PYRAMUS
1514,Not Shafalus to Procrus was so true.
1514,
1514,THISBE
1514,"As Shafalus to Procrus, I to you."
1514,
1514,PYRAMUS
1514,"O, kiss me through the hole of this vile wall."
1514,
1514,THISBE
1514,"I kiss the wall's hole, not your lips at all."
1514,
1514,PYRAMUS
1514,Wilt thou at Ninny's tomb meet me straightway?
1514,
1514,THISBE
1514,"'Tide life, 'tide death, I come without delay."
1514,
1514,WALL
1514,"Thus have I, wall, my part discharged so;"
1514,"And, being done, thus Wall away doth go."
1514,
1514,"[Exeunt WALL, PYRAMUS and THISBE.]"
1514,
1514,THESEUS
1514,Now is the mural down between the two neighbours.
1514,
1514,DEMETRIUS
1514,"No remedy, my lord, when walls are so wilful to hear"
1514,without warning.
1514,
1514,HIPPOLYTA
1514,This is the silliest stuff that ever I heard.
1514,
1514,THESEUS
1514,The best in this kind are but shadows; and the worst
1514,"are no worse, if imagination amend them."
1514,
1514,HIPPOLYTA
1514,"It must be your imagination then, and not theirs."
1514,
1514,THESEUS
1514,If we imagine no worse of them than they of
1514,"themselves, they may pass for excellent men."
1514,"Here come two noble beasts in, a moon and a lion."
1514,
1514,[Enter LION and MOONSHINE.]
1514,
1514,LION
1514,"You, ladies, you, whose gentle hearts do fear"
1514,"  The smallest monstrous mouse that creeps on floor,"
1514,"May now, perchance, both quake and tremble here,"
1514,  When lion rough in wildest rage doth roar.
1514,"Then know that I, one Snug the joiner, am"
1514,"A lion fell, nor else no lion's dam:"
1514,"For, if I should as lion come in strife"
1514,"Into this place, 'twere pity on my life."
1514,
1514,THESEUS
1514,"A very gentle beast, and of a good conscience."
1514,
1514,DEMETRIUS
1514,"The very best at a beast, my lord, that e'er I saw."
1514,
1514,LYSANDER
1514,This lion is a very fox for his valour.
1514,
1514,THESEUS
1514,True; and a goose for his discretion.
1514,
1514,DEMETRIUS
1514,"Not so, my lord; for his valour cannot carry his"
1514,"discretion, and the fox carries the goose."
1514,
1514,THESEUS
1514,"His discretion, I am sure, cannot carry his valour;"
1514,for the goose carries not the fox. It is well; leave it to his
1514,"discretion, and let us listen to the moon."
1514,
1514,MOONSHINE
1514,This lanthorn doth the horned moon present:
1514,
1514,DEMETRIUS
1514,He should have worn the horns on his head.
1514,
1514,THESEUS
1514,"He is no crescent, and his horns are invisible within"
1514,the circumference.
1514,
1514,MOONSHINE
1514,This lanthorn doth the horned moon present;
1514,Myself the man i' the moon do seem to be.
1514,
1514,THESEUS
1514,This is the greatest error of all the rest: the man should be
1514,put into the lantern. How is it else the man i' the moon?
1514,
1514,DEMETRIUS
1514,"He dares not come there for the candle: for, you"
1514,"see, it is already in snuff."
1514,
1514,HIPPOLYTA
1514,I am aweary of this moon: would he would change!
1514,
1514,THESEUS
1514,"It appears, by his small light of discretion, that he"
1514,"is in the wane: but yet, in courtesy, in all reason, we must"
1514,stay the time.
1514,
1514,LYSANDER
1514,"Proceed, moon."
1514,
1514,MOON
1514,"All that I have to say, is to tell you that the lantern"
1514,"is the moon; I, the man i' the moon; this thorn-bush, my"
1514,"thorn-bush; and this dog, my dog."
1514,
1514,DEMETRIUS
1514,"Why, all these should be in the lantern; for all"
1514,these are in the moon. But silence; here comes Thisbe.
1514,
1514,[Enter THISBE.]
1514,
1514,THISBE
1514,This is old Ninny's tomb. Where is my love?
1514,
1514,LION
1514,Oh!
1514,
1514,[The LION roars.--THISBE runs off.]
1514,
1514,DEMETRIUS
1514,"Well roared, lion."
1514,
1514,THESEUS
1514,"Well run, Thisbe."
1514,
1514,HIPPOLYTA
1514,"Well shone, moon.--Truly, the moon shines with a good grace."
1514,
1514,"[The LION tears THISBE'S Mantle, and exit.]"
1514,
1514,THESEUS
1514,"Well moused, lion."
1514,
1514,DEMETRIUS
1514,And so comes Pyramus.
1514,
1514,LYSANDER
1514,And then the lion vanishes.
1514,
1514,[Enter PYRAMUS.]
1514,
1514,PYRAMUS
1514,"Sweet moon, I thank thee for thy sunny beams;"
1514,"  I thank thee, moon, for shining now so bright:"
1514,"For, by thy gracious golden, glittering streams,"
1514,  I trust to take of truest Thisby's sight.
1514,      But stay;--O spite!
1514,"      But mark,--poor knight,"
1514,    What dreadful dole is here!
1514,"      Eyes, do you see?"
1514,      How can it be?
1514,    O dainty duck! O dear!
1514,"      Thy mantle good,"
1514,      What! stained with blood?
1514,"    Approach, ye furies fell!"
1514,"      O fates! come, come;"
1514,      Cut thread and thrum;
1514,"    Quail, rush, conclude, and quell!"
1514,
1514,THESEUS
1514,"This passion, and the death of a dear friend, would go"
1514,near to make a man look sad.
1514,
1514,HIPPOLYTA
1514,"Beshrew my heart, but I pity the man."
1514,
1514,PYRAMUS
1514,"O wherefore, nature, didst thou lions frame?"
1514,  Since lion vile hath here deflower'd my dear;
1514,"Which is--no, no--which was the fairest dame"
1514,"  That liv'd, that lov'd, that lik'd, that look'd with cheer."
1514,"      Come, tears, confound;"
1514,"      Out, sword, and wound"
1514,    The pap of Pyramus:
1514,"      Ay, that left pap,"
1514,      Where heart doth hop:--
1514,"    Thus die I, thus, thus, thus."
1514,"      Now am I dead,"
1514,      Now am I fled;
1514,    My soul is in the sky:
1514,"      Tongue, lose thy light!"
1514,"      Moon, take thy flight!"
1514,"    Now die, die, die, die, die."
1514,
1514,[Dies. Exit MOONSHINE.]
1514,
1514,DEMETRIUS
1514,"No die, but an ace, for him; for he is but one."
1514,
1514,LYSANDER
1514,"Less than an ace, man; for he is dead; he is nothing."
1514,
1514,THESEUS
1514,With the help of a surgeon he might yet recover and prove an ass.
1514,
1514,HIPPOLYTA
1514,How chance moonshine is gone before Thisbe comes
1514,back and finds her lover?
1514,
1514,THESEUS
1514,She will find him by starlight.--Here she comes; and
1514,her passion ends the play.
1514,
1514,[Enter THISBE.]
1514,
1514,HIPPOLYTA
1514,Methinks she should not use a long one for such a
1514,Pyramus: I hope she will be brief.
1514,
1514,DEMETRIUS
1514,"A mote will turn the balance, which Pyramus, which"
1514,"Thisbe, is the better."
1514,
1514,LYSANDER
1514,She hath spied him already with those sweet eyes.
1514,
1514,DEMETRIUS
1514,"And thus she moans, videlicet.--"
1514,
1514,THISBE
1514,"     Asleep, my love?"
1514,"     What, dead, my dove?"
1514,"   O Pyramus, arise,"
1514,"     Speak, speak. Quite dumb?"
1514,"     Dead, dead? A tomb"
1514,   Must cover thy sweet eyes.
1514,"     These lily lips,"
1514,"     This cherry nose,"
1514,"   These yellow cowslip cheeks,"
1514,"     Are gone, are gone:"
1514,"     Lovers, make moan!"
1514,   His eyes were green as leeks.
1514,"     O Sisters Three,"
1514,"     Come, come to me,"
1514,   With hands as pale as milk;
1514,"     Lay them in gore,"
1514,     Since you have shore
1514,   With shears his thread of silk.
1514,"     Tongue, not a word:--"
1514,"     Come, trusty sword;"
1514,"   Come, blade, my breast imbrue;"
1514,"     And farewell, friends:--"
1514,     Thus Thisbe ends;
1514,"   Adieu, adieu, adieu."
1514,
1514,[Dies.]
1514,
1514,THESEUS
1514,Moonshine and lion are left to bury the dead.
1514,
1514,DEMETRIUS
1514,"Ay, and wall too."
1514,
1514,BOTTOM
1514,"No, I assure you; the wall is down that parted their fathers."
1514,"Will it please you to see the epilogue, or to hear a Bergomask"
1514,dance between two of our company?
1514,
1514,THESEUS
1514,"No epilogue, I pray you; for your play needs no"
1514,excuse. Never excuse; for when the players are all dead there
1514,"need none to be blamed. Marry, if he that writ it had played"
1514,"Pyramus, and hang'd himself in Thisbe's garter, it would have"
1514,"been a fine tragedy: and so it is, truly; and very notably"
1514,"discharged. But come, your Bergomask; let your epilogue alone."
1514,
1514,[Here a dance of Clowns.]
1514,
1514,The iron tongue of midnight hath told twelve:--
1514,"Lovers, to bed; 'tis almost fairy time."
1514,"I fear we shall out-sleep the coming morn,"
1514,As much as we this night have overwatch'd.
1514,This palpable-gross play hath well beguil'd
1514,"The heavy gait of night.--Sweet friends, to bed.--"
1514,"A fortnight hold we this solemnity,"
1514,In nightly revels and new jollity.
1514,
1514,[Exeunt.]
1514,
1514,
1514,
1514,SCENE II
1514,
1514,[Enter PUCK.]
1514,
1514,PUCK
1514,"  Now the hungry lion roars,"
1514,   And the wolf behowls the moon;
1514,"  Whilst the heavy ploughman snores,"
1514,   All with weary task fordone.
1514,"  Now the wasted brands do glow,"
1514,"   Whilst the scritch-owl, scritching loud,"
1514,  Puts the wretch that lies in woe
1514,   In remembrance of a shroud.
1514,  Now it is the time of night
1514,"   That the graves, all gaping wide,"
1514,"  Every one lets forth its sprite,"
1514,   In the church-way paths to glide:
1514,"  And we fairies, that do run"
1514,   By the triple Hecate's team
1514,"  From the presence of the sun,"
1514,"   Following darkness like a dream,"
1514,  Now are frolic; not a mouse
1514,   Shall disturb this hallow'd house:
1514,"  I am sent with broom before,"
1514,   To sweep the dust behind the door.
1514,
1514,"[Enter OBERON and TITANIA, with their Train.]"
1514,
1514,OBERON
1514,"  Through the house give glimmering light,"
1514,    By the dead and drowsy fire:
1514,  Every elf and fairy sprite
1514,    Hop as light as bird from brier:
1514,"  And this ditty, after me,"
1514,  Sing and dance it trippingly.
1514,
1514,TITANIA
1514,"  First, rehearse your song by rote,"
1514,    To each word a warbling note;
1514,"  Hand in hand, with fairy grace,"
1514,"  Will we sing, and bless this place."
1514,
1514,[Song and Dance.]
1514,
1514,OBERON
1514,"  Now, until the break of day,"
1514,"  Through this house each fairy stray,"
1514,"  To the best bride-bed will we,"
1514,  Which by us shall blessed be;
1514,  And the issue there create
1514,  Ever shall be fortunate.
1514,  So shall all the couples three
1514,  Ever true in loving be;
1514,  And the blots of Nature's hand
1514,  Shall not in their issue stand:
1514,"  Never mole, hare-lip, nor scar,"
1514,"  Nor mark prodigious, such as are"
1514,"  Despised in nativity,"
1514,  Shall upon their children be.--
1514,"  With this field-dew consecrate,"
1514,  Every fairy take his gate;
1514,"  And each several chamber bless,"
1514,"  Through this palace, with sweet peace;"
1514,"  E'er shall it in safety rest,"
1514,  And the owner of it blest.
1514,    Trip away:
1514,    Make no stay:
1514,  Meet me all by break of day.
1514,
1514,"[Exeunt OBERON, TITANIA, and Train.]"
1514,
1514,PUCK
1514,"  If we shadows have offended,"
1514,"  Think but this,--and all is mended,--"
1514,  That you have but slumber'd here
1514,  While these visions did appear.
1514,"  And this weak and idle theme,"
1514,"  No more yielding but a dream,"
1514,"  Gentles, do not reprehend;"
1514,"  If you pardon, we will mend."
1514,"  And, as I am an honest Puck,"
1514,  If we have unearned luck
1514,"  Now to 'scape the serpent's tongue,"
1514,  We will make amends ere long;
1514,  Else the Puck a liar call:
1514,"  So, good night unto you all."
1514,"  Give me your hands, if we be friends,"
1514,  And Robin shall restore amends.
1514,
1514,[Exit.]
